4.00000000 -1.00000000 -0.97647059 -0.66274510
0.00000000 0.28627451 -0.29411765 0.59215686
1.00000000 -0.22352941 0.74901961 0.46666667
2.00000000 0.37254902 0.62352941 -0.71764706
3.00000000 -1.00000000 -1.00000000 0.74117647
4.00000000 -1.00000000 -0.96862745 -0.49019608
0.00000000 0.13725490 -0.05882353 0.38823529
1.00000000 0.17647059 0.78039216 0.73333333
2.00000000 -0.52941176 -0.33333333 -1.00000000
3.00000000 -1.00000000 -1.00000000 0.72549020
4.00000000 -1.00000000 -1.00000000 -0.42745098
0.00000000 0.30196078 0.23921569 0.62352941
1.00000000 -0.01960784 0.56862745 0.51372549
2.00000000 -0.77254902 -0.52941176 -1.00000000
3.00000000 -1.00000000 -1.00000000 0.70980392
4.00000000 -0.87450980 -0.92156863 -0.92156863
0.00000000 0.46666667 -0.20784314 0.38039216
1.00000000 -0.42745098 0.50588235 0.19215686
2.00000000 0.56862745 0.95294118 -0.16862745
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -0.99215686 -1.00000000 -1.00000000
0.00000000 0.50588235 -0.08235294 0.45882353
1.00000000 -0.28627451 0.75686275 0.40392157
2.00000000 -0.79607843 -0.41176471 -1.00000000
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -1.00000000 -0.97647059 -0.95294118
0.00000000 0.27058824 -0.08235294 0.44313725
1.00000000 0.05882353 0.98431373 0.81176471
2.00000000 0.59215686 0.88235294 -0.12941176
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -1.00000000 -0.97647059 -0.92941176
0.00000000 0.06666667 -0.38039216 0.16078431
1.00000000 -0.42745098 0.37254902 0.28627451
2.00000000 0.42745098 0.70196078 -0.30196078
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -1.00000000 -0.97647059 -0.83529412
0.00000000 0.53725490 0.16862745 0.60000000
1.00000000 0.02745098 0.73333333 0.65490196
2.00000000 0.25490196 0.63921569 -0.46666667
3.00000000 -0.98431373 -1.00000000 0.81176471
4.00000000 -0.98431373 -0.95294118 -0.67843137
0.00000000 0.33333333 0.05882353 0.70196078
1.00000000 -0.36470588 0.64705882 0.40392157
2.00000000 0.44313725 0.84313725 -0.26274510
3.00000000 -0.98431373 -1.00000000 0.81176471
4.00000000 -0.92941176 -0.90588235 -0.55294118
0.00000000 0.86666667 0.07450980 0.81176471
1.00000000 -0.05098039 0.82745098 0.71764706
2.00000000 0.69411765 1.00000000 0.00392157
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -0.91372549 -0.90588235 -0.52941176
0.00000000 0.86666667 0.07450980 0.81176471
1.00000000 0.21568627 1.00000000 0.98431373
2.00000000 -1.00000000 -0.81176471 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -0.94509804 -0.96078431 -0.46666667
0.00000000 0.56078431 0.26274510 0.56862745
1.00000000 -0.41176471 0.60000000 0.36470588
2.00000000 0.56078431 0.77254902 -0.05098039
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -0.94509804 -0.97647059 -0.29411765
0.00000000 0.56078431 0.26274510 0.56862745
1.00000000 -0.23921569 0.89019608 0.67843137
2.00000000 -0.74901961 -0.60000000 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -0.96862745 -0.98431373 -0.33333333
0.00000000 1.00000000 0.89019608 1.00000000
1.00000000 -0.52156863 0.72549020 0.68627451
2.00000000 0.88235294 0.97647059 -0.27843137
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -0.99215686 -0.97647059 -0.57647059
0.00000000 0.82745098 0.41176471 0.77254902
1.00000000 -0.42745098 0.73333333 0.74901961
2.00000000 -0.41960784 -0.27058824 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.97647059 -0.74901961
0.00000000 0.82745098 0.63921569 0.90588235
1.00000000 -0.30196078 0.54509804 0.54509804
2.00000000 0.23921569 0.53725490 -0.53725490
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.96078431 -0.85098039
0.00000000 0.79607843 0.37254902 0.56078431
1.00000000 0.16078431 0.97647059 0.89019608
2.00000000 -0.98431373 -0.60784314 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.95294118 -0.84313725
0.00000000 1.00000000 0.84313725 1.00000000
1.00000000 -0.64705882 0.40392157 0.19215686
2.00000000 0.35686275 0.73333333 -0.12941176
3.00000000 -0.99215686 -1.00000000 0.74901961
4.00000000 -1.00000000 -0.96862745 -0.76470588
0.00000000 1.00000000 0.69411765 0.99215686
1.00000000 -0.16078431 0.82745098 0.66274510
2.00000000 0.46666667 0.67843137 -0.06666667
3.00000000 -0.99215686 -1.00000000 0.74901961
4.00000000 -1.00000000 -0.96862745 -0.67058824
0.00000000 1.00000000 0.65490196 0.97647059
1.00000000 0.01960784 0.59215686 0.66274510
2.00000000 0.79607843 0.67058824 0.08235294
3.00000000 -1.00000000 -1.00000000 0.74901961
4.00000000 -0.98431373 -0.92156863 -0.53725490
0.00000000 0.74901961 0.59215686 0.60000000
1.00000000 -0.07450980 0.42745098 0.50588235
2.00000000 -0.22352941 -0.36470588 -0.94509804
3.00000000 -1.00000000 -1.00000000 0.74901961
4.00000000 -1.00000000 -0.96078431 -0.52941176
0.00000000 -0.07450980 -0.52156863 -0.40392157
1.00000000 0.22352941 1.00000000 0.87450980
2.00000000 0.47450980 0.60000000 -0.09019608
3.00000000 -1.00000000 -1.00000000 0.74117647
4.00000000 -0.89803922 -0.96078431 -0.79607843
0.00000000 0.19215686 -0.34901961 0.01960784
1.00000000 -0.40392157 0.52156863 0.34901961
2.00000000 0.75686275 0.76470588 -0.51372549
3.00000000 -1.00000000 -1.00000000 0.72549020
4.00000000 -0.95294118 -0.99215686 -0.81960784
0.00000000 -0.15294118 -0.09019608 0.07450980
1.00000000 0.21568627 1.00000000 1.00000000
2.00000000 0.93725490 0.74117647 -0.25490196
3.00000000 -1.00000000 -1.00000000 0.70980392
4.00000000 -0.98431373 -1.00000000 -0.84313725
0.00000000 -0.15294118 -0.09019608 0.07450980
1.00000000 -0.13725490 0.70196078 0.78039216
2.00000000 -0.60784314 -0.82745098 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -0.95294118 -0.96078431 -0.81960784
0.00000000 0.38823529 -0.09019608 0.45098039
1.00000000 -0.12156863 0.67058824 0.74901961
2.00000000 -0.09019608 -0.12941176 -0.94509804
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -0.87450980 -0.88235294 -0.63137255
0.00000000 0.35686275 -0.26274510 0.24705882
1.00000000 -0.25490196 0.75686275 0.52156863
2.00000000 -0.81960784 -0.80392157 -1.00000000
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -0.82745098 -0.86666667 -0.34901961
0.00000000 0.16078431 -0.16862745 0.22352941
1.00000000 -0.09019608 0.78039216 0.65490196
2.00000000 -0.48235294 -0.51372549 -1.00000000
3.00000000 -0.98431373 -1.00000000 0.82745098
4.00000000 -0.87450980 -0.92941176 -0.31764706
0.00000000 0.68627451 0.41960784 0.81960784
1.00000000 -0.07450980 0.84313725 0.70196078
2.00000000 -0.27058824 -0.22352941 -1.00000000
3.00000000 -0.98431373 -1.00000000 0.81176471
4.00000000 -0.94509804 -0.99215686 -0.41176471
0.00000000 1.00000000 0.67843137 1.00000000
1.00000000 -0.63921569 0.52156863 0.27058824
2.00000000 0.60784314 0.88235294 -0.24705882
3.00000000 -0.98431373 -1.00000000 0.81176471
4.00000000 -1.00000000 -1.00000000 -0.47450980
0.00000000 0.81960784 0.20784314 0.69411765
1.00000000 -0.42745098 0.81960784 0.60000000
2.00000000 -0.58431373 -0.20784314 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -1.00000000 -1.00000000 -0.53725490
0.00000000 1.00000000 0.55294118 0.86666667
1.00000000 -0.27058824 0.90588235 0.89803922
2.00000000 -0.03529412 0.30980392 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -1.00000000 -0.99215686 -0.57647059
0.00000000 0.22352941 -0.09019608 0.17647059
1.00000000 -0.18431373 0.84313725 0.92156863
2.00000000 0.73333333 1.00000000 -0.29411765
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -1.00000000 -0.97647059 -0.65490196
0.00000000 0.64705882 0.24705882 0.50588235
1.00000000 -0.00392157 0.77254902 0.81176471
2.00000000 -0.68627451 -0.41176471 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.78823529
4.00000000 -1.00000000 -0.96862745 -0.67058824
0.00000000 -0.30196078 -0.51372549 -0.39607843
1.00000000 -0.00392157 0.74901961 0.71764706
2.00000000 0.49803922 0.79607843 -0.15294118
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.96862745 -0.61568627
0.00000000 1.00000000 0.74117647 0.89803922
1.00000000 -0.24705882 0.74117647 0.56862745
2.00000000 -1.00000000 -0.60784314 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.96862745 -0.56078431
0.00000000 0.20784314 0.17647059 0.45098039
1.00000000 -0.05882353 0.85882353 0.71764706
2.00000000 0.33333333 0.76470588 -0.43529412
3.00000000 -0.99215686 -1.00000000 0.77254902
4.00000000 -1.00000000 -0.97647059 -0.49803922
0.00000000 1.00000000 0.54509804 0.99215686
1.00000000 -0.92941176 -0.39607843 -0.32549020
2.00000000 -0.71764706 -0.34901961 -1.00000000
3.00000000 -0.99215686 -1.00000000 0.75686275
4.00000000 -0.99215686 -0.95294118 -0.52156863
0.00000000 1.00000000 0.51372549 0.95294118
1.00000000 -1.00000000 -0.60000000 -0.52941176
2.00000000 0.12156863 0.43529412 -0.52941176
3.00000000 -0.99215686 -1.00000000 0.74117647
4.00000000 -1.00000000 -0.91372549 -0.62352941
0.00000000 0.34117647 -0.48235294 -0.22352941
1.00000000 -0.05882353 0.70980392 0.59215686
2.00000000 0.63137255 0.87450980 -0.13725490
3.00000000 -0.99215686 -1.00000000 0.74117647
4.00000000 -1.00000000 -0.99215686 -0.78039216
0.00000000 1.00000000 0.84313725 1.00000000
1.00000000 0.15294118 1.00000000 0.90588235
2.00000000 -0.40392157 -0.20784314 -1.00000000
3.00000000 -1.00000000 -1.00000000 0.74117647
4.00000000 -0.85882353 -0.89803922 -0.66274510
0.00000000 1.00000000 0.50588235 0.92156863
1.00000000 -0.33333333 0.49019608 0.53725490
2.00000000 0.34901961 0.51372549 -0.41960784
3.00000000 -1.00000000 -1.00000000 0.74117647
4.00000000 -0.96078431 -1.00000000 -0.74901961
0.00000000 0.12941176 -0.49019608 0.01960784
1.00000000 -0.38039216 0.41176471 0.55294118
2.00000000 0.74117647 0.89019608 0.04313725
3.00000000 -1.00000000 -1.00000000 0.74117647
4.00000000 -0.99215686 -1.00000000 -0.78823529
0.00000000 -0.16078431 -0.70196078 -0.05098039
1.00000000 -0.36470588 0.42745098 0.58431373
2.00000000 -0.88235294 -0.70980392 -1.00000000
3.00000000 -1.00000000 -1.00000000 0.72549020
4.00000000 -0.98431373 -1.00000000 -0.82745098
0.00000000 0.34117647 0.05882353 0.26274510
1.00000000 -0.33333333 0.81960784 0.61568627
2.00000000 -0.16078431 -0.05882353 -0.89019608
3.00000000 -1.00000000 -1.00000000 0.72549020
4.00000000 -0.95294118 -0.96862745 -0.67843137
0.00000000 0.34117647 -0.04313725 0.30980392
1.00000000 -0.09803922 0.84313725 0.62352941
2.00000000 0.83529412 0.78039216 -0.25490196
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -0.93725490 -0.98431373 -0.40392157
0.00000000 0.19215686 -0.24705882 -0.03529412
1.00000000 -0.30980392 0.67843137 0.38823529
2.00000000 0.78039216 0.72549020 -0.29411765
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -0.94509804 -1.00000000 -0.30196078
0.00000000 0.88235294 0.49803922 0.85098039
1.00000000 -0.30196078 0.98431373 0.59215686
2.00000000 -0.86666667 -0.77254902 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -0.94509804 -0.98431373 -0.34117647
0.00000000 0.50588235 0.06666667 0.45098039
1.00000000 -0.33333333 0.96862745 0.65490196
2.00000000 0.69411765 0.87450980 0.16078431
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -0.90588235 -0.91372549 -0.39607843
0.00000000 0.28627451 -0.00392157 0.60784314
1.00000000 -0.38039216 0.63921569 0.56078431
2.00000000 -0.72549020 -0.51372549 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -1.00000000 -1.00000000 -0.62352941
0.00000000 0.25490196 -0.00392157 0.33333333
1.00000000 -0.01960784 0.84313725 0.85098039
2.00000000 -0.38823529 -0.23921569 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -1.00000000 -0.98431373 -0.69411765
0.00000000 0.01176471 -0.20000000 0.21568627
1.00000000 -0.74901961 0.08235294 0.00392157
2.00000000 -0.81960784 -0.84313725 -1.00000000
3.00000000 -1.00000000 -1.00000000 0.78823529
4.00000000 -1.00000000 -0.97647059 -0.71764706
0.00000000 0.80392157 0.64705882 1.00000000
1.00000000 -0.14509804 0.68627451 0.52941176
2.00000000 -0.64705882 -0.63921569 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.79607843
4.00000000 -1.00000000 -0.98431373 -0.66274510
0.00000000 0.06666667 -0.60784314 0.38823529
1.00000000 -0.05882353 0.80392157 0.57647059
2.00000000 -1.00000000 -0.81960784 -1.00000000
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.98431373 -0.96862745 -0.80392157
0.00000000 0.63921569 -0.62352941 0.75686275
1.00000000 -0.25490196 0.52156863 0.30196078
2.00000000 -0.86666667 -0.87450980 -1.00000000
3.00000000 -0.97647059 -0.98431373 0.78823529
4.00000000 -0.90588235 -1.00000000 -0.80392157
0.00000000 -0.03529412 -0.74901961 0.73333333
1.00000000 0.45098039 0.98431373 0.88235294
2.00000000 0.66274510 0.71764706 -0.38039216
3.00000000 -0.97647059 -0.98431373 0.78823529
4.00000000 -0.73333333 -0.97647059 -0.72549020
0.00000000 0.07450980 -0.69411765 0.66274510
1.00000000 0.09803922 0.66274510 0.56862745
2.00000000 0.70980392 0.71764706 -0.22352941
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.79607843 -1.00000000 -0.82745098
0.00000000 0.13725490 -0.21568627 0.45098039
1.00000000 -0.07450980 0.79607843 0.54509804
2.00000000 -0.73333333 -0.89803922 -1.00000000
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.88235294 -1.00000000 -0.84313725
0.00000000 0.16078431 -0.80392157 0.51372549
1.00000000 -0.25490196 0.67843137 0.45882353
2.00000000 1.00000000 0.92156863 0.32549020
3.00000000 -0.99215686 -1.00000000 0.75686275
4.00000000 -0.89019608 -0.86666667 -0.62352941
0.00000000 0.35686275 -0.63921569 0.73333333
1.00000000 -0.33333333 0.41176471 0.38039216
2.00000000 -0.56862745 -0.53725490 -1.00000000
3.00000000 -0.99215686 -0.99215686 0.71764706
4.00000000 -0.90588235 -0.85098039 -0.64705882
0.00000000 0.47450980 -0.23921569 0.99215686
1.00000000 -0.08235294 0.59215686 0.69411765
2.00000000 0.23137255 0.45098039 -0.61568627
3.00000000 -0.99215686 -0.99215686 0.71764706
4.00000000 -0.89803922 -0.92156863 -0.83529412
0.00000000 0.01176471 -0.51372549 0.52156863
1.00000000 -0.53725490 0.17647059 0.32549020
2.00000000 0.40392157 0.77254902 -0.34117647
3.00000000 -0.99215686 -0.99215686 0.73333333
4.00000000 -0.76470588 -0.81176471 -0.79607843
0.00000000 0.44313725 -0.17647059 0.81960784
1.00000000 -0.22352941 0.85882353 0.67843137
2.00000000 -0.39607843 0.03529412 -1.00000000
3.00000000 -0.99215686 -0.99215686 0.74901961
4.00000000 -0.83529412 -0.82745098 -0.86666667
0.00000000 0.70196078 -0.40392157 0.98431373
1.00000000 -0.05882353 0.94509804 0.67058824
2.00000000 0.03529412 0.44313725 -0.91372549
3.00000000 -0.99215686 -0.99215686 0.74901961
4.00000000 -0.97647059 -0.92156863 -0.98431373
0.00000000 0.61568627 -0.19215686 0.99215686
1.00000000 -0.74117647 0.33333333 0.00392157
2.00000000 0.44313725 0.84313725 -0.45098039
3.00000000 -0.99215686 -0.99215686 0.74901961
4.00000000 -1.00000000 -0.94509804 -0.92941176
0.00000000 0.61568627 -0.19215686 0.99215686
1.00000000 -0.61568627 0.69411765 0.33333333
2.00000000 -0.69411765 -0.30980392 -1.00000000
3.00000000 -0.98431373 -1.00000000 0.74901961
4.00000000 -1.00000000 -0.98431373 -0.79607843
0.00000000 0.51372549 -0.43529412 0.76470588
1.00000000 -0.71764706 0.54509804 0.27843137
2.00000000 -1.00000000 -0.74901961 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -1.00000000 -1.00000000 -0.76470588
0.00000000 -0.00392157 -0.83529412 0.40392157
1.00000000 -0.39607843 0.52156863 0.45882353
2.00000000 0.33333333 0.92156863 -0.29411765
3.00000000 -1.00000000 -0.99215686 0.82745098
4.00000000 -0.96862745 -1.00000000 -0.88235294
0.00000000 0.40392157 -0.60000000 0.61568627
1.00000000 -0.37254902 0.41176471 0.41176471
2.00000000 -0.25490196 0.33333333 -0.88235294
3.00000000 -1.00000000 -0.98431373 0.81176471
4.00000000 -0.94509804 -1.00000000 -0.89019608
0.00000000 0.42745098 -0.82745098 0.36470588
1.00000000 -0.46666667 0.35686275 0.30196078
2.00000000 0.09019608 0.55294118 -0.45098039
3.00000000 -1.00000000 -0.98431373 0.81176471
4.00000000 -0.95294118 -1.00000000 -0.78039216
0.00000000 0.16078431 -0.68627451 0.94509804
1.00000000 -0.01176471 0.81176471 0.69411765
2.00000000 -0.73333333 -0.45882353 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -0.96862745 -1.00000000 -0.78039216
0.00000000 0.56078431 -0.25490196 0.91372549
1.00000000 -0.20000000 0.54509804 0.37254902
2.00000000 0.64705882 0.69411765 -0.26274510
3.00000000 -1.00000000 -0.99215686 0.81176471
4.00000000 -0.96862745 -1.00000000 -0.86666667
0.00000000 0.64705882 -0.01960784 0.92941176
1.00000000 -0.06666667 0.59215686 0.40392157
2.00000000 0.80392157 0.70980392 -0.24705882
3.00000000 -1.00000000 -1.00000000 0.78823529
4.00000000 -0.95294118 -1.00000000 -0.88235294
0.00000000 0.45882353 -0.41960784 0.85098039
1.00000000 -0.58431373 -0.04313725 -0.19215686
2.00000000 -0.15294118 -0.27058824 -1.00000000
3.00000000 -1.00000000 -0.99215686 0.79607843
4.00000000 -0.84313725 -0.97647059 -0.72549020
0.00000000 0.28627451 -0.49803922 0.86666667
1.00000000 -0.01960784 0.62352941 0.45098039
2.00000000 0.76470588 0.71764706 -0.14509804
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.87450980 -1.00000000 -0.75686275
0.00000000 0.36470588 -0.09803922 0.76470588
1.00000000 -0.12156863 0.82745098 0.58431373
2.00000000 -0.96862745 -0.84313725 -1.00000000
3.00000000 -0.97647059 -0.98431373 0.78823529
4.00000000 -0.96862745 -0.99215686 -0.84313725
0.00000000 0.04313725 -0.71764706 0.37254902
1.00000000 -0.23137255 0.74117647 0.55294118
2.00000000 -0.38823529 -0.23137255 -0.99215686
3.00000000 -0.97647059 -0.98431373 0.78823529
4.00000000 -0.99215686 -0.94509804 -0.85098039
0.00000000 0.50588235 -0.26274510 0.68627451
1.00000000 0.07450980 0.73333333 0.74901961
2.00000000 0.45098039 0.49019608 -0.29411765
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.96862745 -0.89019608 -0.81960784
0.00000000 0.57647059 -0.52156863 0.94509804
1.00000000 0.10588235 0.64705882 0.77254902
2.00000000 -0.52941176 -0.58431373 -1.00000000
3.00000000 -0.98431373 -0.99215686 0.78039216
4.00000000 -0.91372549 -0.89803922 -0.80392157
0.00000000 0.71764706 0.07450980 0.85882353
1.00000000 -0.16862745 0.44313725 0.60000000
2.00000000 -0.01960784 -0.12941176 -0.63921569
3.00000000 -0.99215686 -1.00000000 0.75686275
4.00000000 -0.84313725 -0.98431373 -0.85882353
0.00000000 0.63137255 0.13725490 0.50588235
1.00000000 -0.56862745 0.50588235 0.17647059
2.00000000 -0.36470588 -0.45882353 -1.00000000
3.00000000 -0.99215686 -0.99215686 0.71764706
4.00000000 -0.81176471 -1.00000000 -0.89019608
0.00000000 0.67843137 0.02745098 0.59215686
1.00000000 -0.58431373 0.52156863 0.18431373
2.00000000 0.78039216 0.71764706 -0.12156863
3.00000000 -0.99215686 -0.98431373 0.70196078
4.00000000 -0.67058824 -0.97647059 -0.73333333
0.00000000 0.41176471 -0.53725490 0.34901961
1.00000000 -0.08235294 0.96078431 0.62352941
2.00000000 -0.63137255 -0.59215686 -1.00000000
3.00000000 -0.99215686 -0.99215686 0.71764706
4.00000000 -0.99215686 -1.00000000 -1.00000000
0.00000000 0.79607843 0.12156863 0.80392157
1.00000000 -0.14509804 0.76470588 0.41176471
2.00000000 0.29411765 0.51372549 -0.55294118
3.00000000 -0.99215686 -0.99215686 0.73333333
